Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
Subject_1,-0.36917223717927766,-0.19977103780272973,1.68966016404018,0.0874258623038791,0.15539969311683396
Subject_2,-0.09323665509820217,1.763045642152879,-0.1400690480495856,-0.03243856830485559,-0.45225156318060955
Subject_3,0.21224791979844748,0.4727320107894246,0.733140532946843,-0.17657065940532907,-0.2957018420220969
Subject_4,-2.578141079411685,-0.41454404131325323,-0.9818882240451527,-0.24514483264122114,-0.7503836651942077
Subject_5,0.4698075278382226,-0.6288870215987641,0.39721230628858656,-0.17611453098812155,-0.19223515802715027
Subject_6,0.8487781823925169,-0.12017729279131369,0.21647829358333762,-0.7579263828829471,-0.4414025842839448
Subject_7,1.142261092355673,0.5041217641955558,-0.3468247735268673,0.14037416397764046,-1.5577466281935124
Subject_8,0.20830752590944956,0.46320139426583995,-0.9677180429297118,-0.7290434764776869,0.4794103792072145
Subject_9,-0.28746682248440547,1.9402700330588274,-0.25934493358717753,-0.6596207874618628,-0.18060863917636236
Subject_10,-0.13961107168771372,-0.5532205201903486,-0.013054229452848575,-0.5460393955564877,-0.3827782766857833
Subject_11,0.5990756074446716,1.0640436091430565,0.24041907706995996,-0.8323168034352352,0.5730471577757337
Subject_12,-0.4470276337905266,0.10670535402681915,1.7973425086193964,0.14757272944559177,-0.10454015839003708
Subject_13,0.5038235238227341,3.53733695088872,-1.076025042752095,0.08084072994235322,-1.061054637886711
Subject_14,-0.03959872965342758,-1.1609288921886427,1.5249833943207007,-0.08923952703010522,-0.4423444223352721
Subject_15,0.571858487388211,-0.8307804804094133,1.3652237499109874,0.17425763701044245,-0.6582899153329363
Subject_16,-0.19527838381432788,-2.111523614180233,-1.75290494357147,-0.931201032348791,0.20479768914222982
Subject_17,1.3946643204155,-1.8493373042706431,0.7410153028142393,0.1414060505268611,-0.2850113077314075
Subject_18,-0.2500206781834376,0.33707770312966984,0.8900170465635947,-0.2723079130098445,2.873136166895976
Subject_19,0.6866539827745783,-0.06813494127956303,-0.14253982384620234,-0.06953630826088443,1.4812725007343615
Subject_20,-1.3169189248095763,-0.8311633943432595,-2.112492705141697,0.04822049223998869,0.11902308359902386
Subject_21,0.5438091943866311,0.13497066088271895,-0.5753711676157365,0.5492651456084909,0.37777744216598613
Subject_22,-0.0672979418742395,0.839373320415119,0.1130772336107386,0.5156588553627776,1.2418184508087364
Subject_23,-0.5843710888938465,-1.3651477150804001,0.6476787701052028,-0.5949449374830293,0.39930008390292054
Subject_24,-0.6718396172110787,0.49221866356857785,1.1232683883132881,1.0023505787617697,-0.2905959744744221
Subject_25,-1.461954055532771,0.1272283161432471,-0.3281903626790223,0.567790101122191,0.1676470949577786
Subject_26,-0.2701946228195962,-0.02076255581942468,0.4285450746034324,-0.06215580213236781,0.6560967033650295
Subject_27,-0.15441734081073205,0.09462152083255976,-0.33854069435793066,0.6252118703380993,0.10902098290900293
Subject_28,0.10683843597188694,-0.989922842885184,0.5003636101540855,-1.3241927091642207,0.006821378586850957
Subject_29,-0.13033129328936627,-1.100037175278542,-0.002247542305254521,0.7676538201837995,0.5602219202215867
Subject_30,0.08608672617527571,-0.12937571273200565,-1.6796716914793128,0.009443995262878957,-0.6561895617661365
Subject_31,0.5462868104684436,1.3075728394244372,0.5856449408972827,-0.7275911791144545,-0.45086019193834376
Subject_32,1.3986296864558394,0.3051533834205855,-1.2158459081644941,0.6908893525342141,-0.8728394713212391
Subject_33,-0.09488785561269068,0.3993826624343383,1.5830810431756481,0.29962274053246807,-1.2025452570681026
Subject_34,1.1634091987868687,-0.7765130610278272,-1.4254362078569518,1.2467399502721555,1.8707237951454212
Subject_35,-0.2393377936406324,-1.847409644949897,-0.3765415710996052,-0.15591306709210837,-0.2125603256507607
Subject_36,0.17699118393305016,-0.6948009376074527,-0.4320024267657226,0.5466312976795221,-1.648946255539588
Subject_37,0.7581019681309868,-0.14004149259934257,-0.020462851752927117,0.5579963238247102,-0.25838928877011574
Subject_38,-1.5200327012754753,1.2720300739972983,-0.2625194706174596,-0.32547766794809857,0.8737650594799173
Subject_39,0.7287238696372619,0.4173288834790061,-0.3385812252517559,-0.20611720427221067,0.3142525834703339
Subject_40,-0.2934553786254846,-0.7488840835650992,-0.38502835897808757,1.1645076359567712,-1.3335328849070933
Subject_41,-0.21403606134728212,0.07356938369902016,-0.6230020971524837,-1.3666684340958173,-0.7882539700450251
