Subject_ID,Factor_1,Factor_2,Factor_3
Subject_1,-0.26996902,0.056631736,-0.22602123
Subject_2,0.30821368,-0.2503064,-1.4210413
Subject_3,-1.0661633,0.6727122,-0.09121304
Subject_4,-0.1952227,-0.8779824,1.0209543
Subject_5,-0.22964776,0.33030438,-0.24913153
Subject_6,-0.42655504,-0.20210612,0.16898207
Subject_7,-0.9069539,0.06835494,-0.2018508
Subject_8,-0.22970271,-1.017605,0.14258027
Subject_9,2.044946,0.75121474,-0.75024515
Subject_10,1.4782608,-0.75889134,-0.37427196
Subject_11,1.146513,0.3575358,-0.28410515
Subject_12,-1.2362028,0.10930646,1.6129397
Subject_13,-0.23218875,-1.189564,-1.0055044
Subject_14,-0.006863323,0.9025458,0.60351795
Subject_15,-0.91764426,-0.74079573,0.103502475
Subject_16,0.09852576,-0.83203745,-0.23603265
Subject_17,1.260386,-0.9425122,0.3349529
Subject_18,0.59246194,0.37970603,1.3659685
Subject_19,0.22556913,0.12782405,0.9380198
Subject_20,1.6630435,0.18385722,0.6446602
Subject_21,0.635854,0.4036095,0.7653005
Subject_22,1.0895933,-0.21593212,0.04683069
Subject_23,-0.5715019,1.3299583,0.60665894
Subject_24,-0.9792318,-1.3498216,-0.9409404
Subject_25,1.0531441,-0.36693823,-0.36699432
Subject_26,-0.36435544,0.6551128,0.04931828
Subject_27,1.191448,-0.63007396,-0.3311315
Subject_28,-0.4761019,0.63291264,0.20000395
Subject_29,-0.17909917,-0.14790685,-0.17733803
Subject_30,0.8578236,0.40666974,1.6913874
Subject_31,0.7630039,0.1083473,-0.41872212
Subject_32,0.70991427,-0.3748217,-0.9333726
Subject_33,-0.927357,0.25212312,0.47760627
Subject_34,1.035061,0.20890036,0.8448555
Subject_35,0.9671354,0.7567579,0.42809194
Subject_36,0.25746837,-0.12100744,0.13018405
Subject_37,0.5022573,0.23978633,-0.17606807
Subject_38,0.86149913,-0.22850399,-2.573336
Subject_39,-0.95859396,0.32610098,-0.41892824
Subject_40,0.6040361,-0.072927825,0.80734444
Subject_41,0.26363108,0.16997279,0.36867675
Subject_42,0.55787426,1.1519562,0.061900858
Subject_43,1.7260706,-0.4655123,-0.23196249
Subject_44,1.2513018,-0.023177324,-0.0015890414
Subject_45,-0.24797338,-0.59379995,-0.34613022
Subject_46,0.619923,0.20051491,0.085072994
Subject_47,-1.2024207,0.011650847,0.39580333
Subject_48,0.55017304,-1.4776818,-1.6499335
Subject_49,-0.23791355,0.42630875,0.44964194
Subject_50,0.90455353,-0.9900157,1.5304444
Subject_51,0.82913107,-0.96753705,0.104055725
Subject_52,0.64807016,0.5096513,-0.13793553
Subject_53,-0.5441498,-0.034915067,1.0645374
Subject_54,-1.3257643,1.2855206,0.66022956
Subject_55,0.17094347,-0.3175866,-0.46720228
Subject_56,-0.67731893,-0.039907563,-0.4082586
Subject_57,1.220377,-0.23644328,0.2685318
Subject_58,1.2752033,0.8201505,-0.46409017
Subject_59,0.055001974,-0.25717083,0.072828725
Subject_60,1.3620665,0.64306146,-0.03471112
Subject_61,-0.2190179,-0.3588508,-0.26483902
Subject_62,-0.12086688,-0.030990146,0.28820148
Subject_63,-1.5064459,1.2874595,0.15907335
Subject_64,0.40502378,0.15474795,-0.831742
Subject_65,-0.44348094,0.70898414,1.1776816
Subject_66,0.19868399,0.2349544,1.1463933
Subject_67,-0.4519424,-0.35483634,0.58063644
Subject_68,0.39371344,-0.22882019,0.5305887
Subject_69,-0.1420835,-1.0975595,0.059369992
Subject_70,1.0980996,0.43821543,-1.4479004
Subject_71,-0.84228677,-0.13249841,-0.7883666
Subject_72,0.8206856,-0.5849709,0.07788659
Subject_73,-0.8876044,0.1283245,0.24005274
Subject_74,-1.136516,-0.28471807,-0.15682067
Subject_75,0.36923254,0.5368128,0.52147555
Subject_76,-0.55863833,-0.8132147,-0.28293905
Subject_77,-0.41569337,0.5152989,-0.25894675
Subject_78,-0.78090423,0.15248913,0.20068009
Subject_79,-0.9829812,0.95540184,0.3919178
Subject_80,-0.5768928,0.093071684,-0.8917442
Subject_81,-0.23147035,0.80327636,0.62254095
Subject_82,-1.0762677,-1.0448678,0.21986476
Subject_83,-0.08788812,0.29665577,1.6157676
Subject_84,0.17647584,-0.1726035,-0.7856729
Subject_85,0.9243558,0.76625496,-0.642734
Subject_86,0.14500344,-0.39593956,-0.32846048
