Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
Subject_32,1.7842339,1.4785837,-0.6534971,1.0445828,-0.8140626,0.8986659,0.5171958,-1.0014062,-0.8001671,-1.3767338,-0.5840598,0.6044095,-0.28448814,1.0177664,1.2411709,0.53174216,0.46940196,0.300323,-0.5267068,-0.8373115,-0.62824947,-1.1194234,-0.8346195,-1.0219805,1.0685521,-0.7165695,0.6872963,-0.5186483,-0.07229834,0.8699785
Subject_33,-0.23893294,2.1027763,0.9151186,-0.2917577,-1.5738583,0.8087788,0.74176407,-1.0891302,0.5839214,-1.1867883,-1.7865366,1.2298846,-1.1484637,1.6490791,1.300136,0.40045753,2.2997718,-1.5069883,-2.1100056,-1.0836705,-0.1282665,-1.1218317,1.0145855,-1.0363989,-1.7073295,-1.858411,1.0343742,-0.091936246,-0.2787831,-1.204546
Subject_34,-2.077376,0.6159958,-0.17880441,1.0598062,-0.3115696,0.43121758,0.42251524,1.5412393,-0.0493095,-0.67539513,1.4071559,0.51564026,0.8668493,-1.0777434,-0.6320578,-2.0645173,0.7278249,0.4850994,0.60443825,0.5531213,0.16082127,-0.55532163,0.9962923,-0.57106656,0.6313506,0.41028452,0.61737037,0.9564794,-0.7391969,-0.17209998
Subject_35,1.0123729,-1.1718916,0.13770027,-0.11986698,2.8015485,-0.5380828,1.921569,-1.3079833,0.6680241,0.20168194,0.4373311,0.42291352,-0.379818,0.8598183,0.15075676,-0.30503544,-1.535298,-0.4658725,-0.632731,-0.43711036,-0.36369383,0.5028903,1.2805246,0.42352334,0.6726756,-0.50176656,-0.9581446,0.43502784,0.37141424,-0.010158379
Subject_36,-0.3343301,0.110280395,-0.19513914,0.58831465,-0.265525,0.88680613,1.4970516,0.6251306,-0.0044997525,-0.19910468,0.18148437,0.42979142,0.11275004,0.6559002,-1.0292492,0.79303014,1.4344847,-0.29618955,-0.722775,-0.5912243,-0.08699313,-0.8473494,0.89159036,-0.49516782,0.41847974,0.70684147,-0.5433805,0.2687464,0.46396357,-1.1292329
Subject_37,0.20036854,-0.8383905,1.2585115,-0.20764807,0.5194817,-1.1381774,0.87432724,-1.936983,1.0461962,1.1692575,-0.16165106,0.7566788,0.17928533,0.07646231,-0.024058225,0.6576849,-1.4181013,-0.42373908,1.8021778,1.4454974,1.5222201,0.05456432,1.041865,-0.20324284,-0.6534507,-0.7158344,0.37667415,-1.892491,2.7263603,-0.5247841
Subject_38,0.5668114,-0.7055568,0.46846446,-0.01458712,0.7000258,0.6796663,-0.039050627,-0.9473294,-1.3414344,2.4901643,-0.90224767,-0.56147224,1.9526422,-1.6859605,0.45436597,0.5799022,0.3633935,1.4698504,0.9344008,2.194457,0.4071374,-0.4247125,-0.28714472,0.7415738,0.18921696,1.7292186,-0.36896154,0.40985435,-0.72517014,1.3999156
Subject_39,1.2107444,0.18537831,-0.062781565,-0.795177,-0.059905525,-0.79023015,1.1375246,-0.83320236,0.2988803,-0.63156843,-0.6819233,0.33410215,-1.2520683,1.0641291,0.08264098,1.163507,-0.5594422,-0.37874156,-1.1600716,-0.915805,0.55404603,-0.31982514,-0.74191,0.41525048,1.1052492,-1.1569643,1.2766122,-0.20668067,-1.2086606,0.35318848
Subject_40,0.85891193,1.0021446,-0.59324086,-0.44931787,-0.20783584,1.181218,-0.69790196,0.034273095,1.2041628,0.54526013,0.63213915,0.1388351,0.63507026,0.80386716,0.22373523,0.14203972,0.7623225,-0.89962703,0.2150175,0.119577006,0.6230235,0.4998757,0.6512397,-1.088404,-0.2947099,-0.3604824,-0.251757,-0.6370302,0.9847935,-1.6682637
Subject_41,-1.0286014,-0.6035273,0.6612066,0.300396,-0.7095782,-1.1542066,-1.5185272,0.9275265,1.2995706,0.45411313,0.47039694,-1.5633574,0.5602921,-2.2792168,-0.9860749,0.36443686,-0.84451854,-0.2800393,1.8747152,0.50171494,-1.1096183,1.5823417,-1.0920235,-0.32748857,-1.1473242,0.90594727,-0.36614376,0.13807312,1.008112,1.2974235
Subject_42,-0.51651067,0.2371366,-1.3666325,1.9725978,-1.1423149,-0.38644835,1.0742271,0.9765492,0.67469233,0.94427264,0.16740786,-0.34369478,0.67427015,-0.4761283,0.6346874,-1.2704465,0.9801486,0.31167418,0.83565134,0.049851026,-0.18082927,-0.0925079,1.0590016,0.54860383,-1.3094778,1.1355797,0.86089385,0.8351544,-1.1845582,-1.0347757
Subject_43,0.4110069,0.9295503,0.3978817,-1.2001444,-0.90133977,-0.7056746,-0.7129514,0.39183092,1.0919538,-1.6943934,-0.06148445,-0.85596436,-0.6647432,0.3581452,0.23427197,0.63424367,0.25307694,1.502648,-0.64789414,-0.1834686,-0.32832414,0.4038883,-0.43027598,0.9784188,-1.020026,-1.0770851,0.09720455,-0.6449859,-0.7641367,-0.9613576
Subject_44,-0.79097366,-0.81295437,-2.3545058,1.1584625,1.0670153,0.75430685,0.25076666,0.6564916,0.25843087,0.3184438,0.5230331,0.0284013,1.4427671,-0.08647205,-0.9631213,-2.2256284,1.1025937,1.3590142,1.5785183,-0.15258543,-1.3255212,0.5873825,-0.4202741,0.39819667,-1.0707008,1.4610134,0.6486267,-0.42643404,1.5357585,-0.9317378
Subject_45,-0.49245209,0.5805408,1.1315845,-0.8098533,-0.1913204,-0.5723879,0.2936701,-0.3869847,-0.39390656,0.9065238,1.3769339,0.5333196,0.083563134,0.2505749,-1.1257437,-1.3931612,1.1530786,-0.44829842,0.025074014,0.65581536,-0.9286172,0.6759696,-0.8308361,-0.6473136,0.5067288,-0.902823,-0.9929952,0.3608519,0.7327388,-0.5971174
Subject_46,-0.6045337,-1.9329547,-0.8277002,0.43129689,2.3726752,0.98515546,1.0108596,0.50692767,0.5924277,0.36092418,-0.46633008,1.1697246,0.37090856,1.3244783,-0.29058436,-0.75822014,-0.2756746,-0.83174706,-0.6766534,-0.57175934,0.73615164,-0.52682227,-0.13644703,0.7156355,1.2211751,0.69957954,0.9105096,-1.2472755,-0.30508482,-2.4038253
Subject_47,0.6116275,0.034200564,0.78283983,-0.49807197,0.4211194,-0.8726657,-0.50440264,-0.25544563,-0.25461078,-0.55939376,-1.0024291,1.5295683,0.22117092,-0.29364613,-0.42886913,0.4618768,0.092282236,-0.7914726,1.1739408,-0.46716586,-0.47717667,-0.5742116,-0.64654547,-0.22169136,1.1471728,-0.4497631,-0.29980955,-0.4959326,0.6377571,-0.3990145
Subject_48,-0.726983,-0.35455176,-0.6026697,0.034765456,-0.78692657,-0.69650394,0.017643696,-1.3744754,0.9186336,1.0329539,-0.8587513,0.2136677,0.5707963,0.65656954,1.440962,-0.9347389,0.46104586,0.25373784,0.17419188,0.24490659,1.5284164,-1.169829,0.75837666,-0.6923437,0.5266876,0.4268451,-1.6377587,0.59813267,-0.27420807,-0.6586564
Subject_49,-1.4125376,-1.2444769,-0.6702097,-0.14299121,-0.70034397,-0.73977757,0.4869958,0.95844746,-0.17610286,0.36145929,0.6355314,-0.99450886,0.22404395,-0.2720361,-0.8395519,-1.5355346,0.15948847,0.94566035,0.91698116,2.2995977,0.8235602,0.16453364,0.57353973,1.1781563,0.49440035,0.8759298,-0.38643557,0.251902,-1.121841,-0.43429932
Subject_50,0.7791654,1.6075367,0.70832014,-0.74429226,0.73006755,0.9440609,-1.2227243,0.54588336,-0.48756972,-0.5635799,-1.1666876,1.2759677,-1.3689572,0.83929,0.8087114,1.6094855,-0.5070875,-0.3871812,-1.3242341,-1.3576891,0.75262487,-1.0911292,-0.59015095,-0.66425794,1.185582,-0.87998146,1.1632167,-1.2695225,-0.8575745,1.3327569
Subject_51,1.2370818,1.4716179,0.27396256,1.4078393,-0.17845707,-0.12706113,-0.82644725,-0.8291655,0.22259483,-1.1214776,0.6379811,0.5468485,-0.8885608,1.3087323,-0.051310826,0.48504028,0.28489354,0.26275343,-1.2048637,-0.60032356,-1.7061651,-0.22261013,-0.8052618,0.35290167,-0.2540739,-0.5140307,2.0449295,-1.0747312,-0.5375117,-0.53287756
Subject_52,1.1669137,1.732624,0.8892605,-0.9944256,-1.1290969,0.6883482,0.40653458,-0.9983935,0.050939992,-1.6227038,-0.5418692,-0.18757115,-0.6667535,0.22157723,0.9693677,1.1477766,0.075237386,0.41624805,-1.1174711,-0.29241452,1.0345435,0.65941715,-1.1325122,-1.4088359,-1.2498684,-1.2174944,-0.112362534,0.3679331,-1.0463096,1.0345495
