Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_0,4.9612176e-05,-0.00014740911,0.34825194,0.2808408,0.017268378
Subject_1,2.0974621e-06,-6.200828e-05,-0.6808915,-0.72902197,0.025738653
Subject_2,2.4832814e-06,-0.00031480886,0.24880384,0.29849452,0.0018255854
Subject_3,2.4459068e-06,-0.00016238111,0.24906479,0.45846146,0.0029562516
Subject_4,-2.1411201e-06,-0.005384927,-0.50190806,-0.11975287,-0.03264959
Subject_5,4.564917e-05,0.0006297056,-0.43096647,-0.33922544,0.016023584
Subject_6,-5.0329596e-08,-0.00015441792,-0.95555216,-0.4218125,0.0111913495
Subject_7,-1.0467321e-06,0.0006291871,-0.119818784,-0.3572317,-0.000582244
Subject_8,-1.2781744e-05,-3.7623187e-05,-0.0077373283,-0.0892904,3.0407216e-05
Subject_9,-1.29312575e-05,-4.862187e-05,-0.49931997,-0.16585833,-0.014289134
Subject_10,3.5727005e-06,0.00031020952,-0.31985465,-0.675769,0.003461523
Subject_11,4.093251e-06,4.226082e-05,0.09808549,0.026118195,-0.039371528
Subject_12,1.7758808e-07,4.4922804e-06,-0.56605476,-0.38262984,-0.003688125
Subject_13,0.00010421023,0.00041375216,1.0760112,0.7094382,0.0004661199
Subject_14,1.5235945e-06,-5.3186577e-05,0.1470334,0.27836633,-4.4456574e-05
Subject_15,1.4928958e-08,-4.7661422e-05,-1.09389,-0.83804387,-0.002916424
Subject_16,-0.0003148336,-4.447323e-05,0.11088147,-0.06199037,0.01449067
Subject_17,-1.1381671e-05,0.003644801,0.879549,0.7064509,0.011441378
Subject_18,1.9390878e-07,2.92269e-05,0.008869799,-0.014259622,-0.006489978
Subject_19,-2.6152775e-05,4.0423913e-07,-0.72358245,-0.6953752,-0.026697999
Subject_20,2.581189e-06,-0.0032257682,-0.08934212,-0.1416867,-0.00014216761
Subject_21,4.66569e-06,-0.00024319899,0.6891554,0.65358156,-0.00031876157
Subject_22,1.3909672e-05,-4.702589e-07,0.21216519,0.17286801,-0.0077897147
Subject_23,-4.9648893e-06,0.0004587311,0.13025075,0.052548036,0.009872202
Subject_24,-5.3881575e-07,3.256425e-05,-0.029228866,-0.053714953,-0.0011886292
Subject_25,1.466811e-07,-0.000114989685,0.6335138,0.58380413,-0.0002452704
Subject_26,6.809233e-06,0.00010371651,0.27158415,0.3688628,-6.798805e-05
Subject_27,-5.903193e-07,0.0007384966,-0.21514444,-0.11175554,3.3067725e-05
Subject_28,1.3692946e-05,-1.3818154e-05,0.6881307,0.50589406,-9.523496e-05
Subject_29,2.8414237e-07,0.000352963,-0.28354263,-0.11280835,0.02034021
Subject_30,-1.0334161e-05,-0.00093589345,0.3300312,0.36499888,0.0006920122
Subject_31,9.751695e-06,-0.0001290162,-0.9296552,-0.43749976,-0.019384813
Subject_32,-7.373723e-06,0.00046487775,0.563808,0.78592724,0.004743558
Subject_33,-3.3960765e-07,-8.133105e-06,1.0211402,0.7936476,0.020848079
Subject_34,-1.0088761e-06,-0.0006560343,-0.50661546,-0.3703857,0.024577184
Subject_35,1.0783901e-05,7.667467e-05,-0.24604322,-0.29927585,-0.045017116
Subject_36,1.7413986e-05,-0.00041556673,0.054661516,0.006546205,0.0012818136
Subject_37,-3.0748648e-05,-0.00012069087,0.081957325,-0.4608028,-0.015360624
Subject_38,-0.00064042845,3.2457012e-06,-0.45470685,-0.6103273,-0.0019463898
Subject_39,2.401125e-05,0.00018010744,0.43668354,0.44933072,-0.02021803
Subject_40,1.510016e-06,-0.00035312952,0.38209474,0.17535387,8.969272e-05
Subject_41,-2.1833512e-05,8.311973e-05,-0.3828273,-0.34283468,-0.00016455053
Subject_42,2.2604077e-05,0.00010527681,-0.37669235,-0.24777414,0.026543224
Subject_43,1.001e-05,-6.1803476e-05,0.030743128,0.21282397,3.0209116e-05
Subject_44,0.00027369484,-0.00043933478,-0.73221946,-0.3630397,-0.008482817
Subject_45,1.3659562e-05,3.6048656e-05,0.17516345,-0.04452956,0.0012418951
Subject_46,7.5317776e-06,-8.426918e-05,-0.21951953,-0.20362668,-0.025336806
